ET,NEE,ER,GPP,TMAX,TMIN,TAVG,HAVG,HDEG,CDEG,WCMN,WSPD,ATOT,RAIN,EVI
3.276009699599999,-3.00860302300885,4.448281520707966,7.456884543716817,61.29,32.25,46.17,74.3,18.23,0,24.23,18.85,18.35,0.01,0.6244166666666666
1.60699686026,-2.860265453097345,4.372809764734513,7.23307521783186,53.38,21.89,37.15,57.57,27.36,0,12.63,5.75,19.59,0,0.61
2.4785047381,-2.856836524778762,5.008235451849557,7.865071976628318,63.86,29.96,45.42,50.79,18.09,0,22.89,13.57,-996,0,0.6112
0.79988077059,1.08309865380531,3.74512878079646,2.662030126991151,45.09,22.13,31.65,84.16,31.39,0,8.65,9.37,4.07,0,0.6123999999999999
0.7167292000599998,1.239992671858407,3.551646466831859,2.311653794973451,28.63,18.76,22.3,94.19,41.3,0,16.38,-996,2.43,0,0.6136
0.9292017203699997,0.3848753516814162,3.616565929646017,3.231690577964602,24.28,17.91,20.4,90.98,43.91,0,-996,-996,6.59,0,0.6148
0.7371809260500002,-0.1788189379646019,4.106225808318583,4.285044746283187,39.08,22.76,28.58,89.52,34.08,0,-996,-996,9.56,0.03,0.616
0.9201928195700001,0.3715012266371679,4.071868250973453,3.700367024336283,34.72,24.34,30.66,84.03,35.47,0,21.92,-996,4.67,0,0.6172
1.00367069937,1.382055324690265,3.625282191504426,2.24322686681416,30.78,11.52,20.06,72.42,43.85,0,-6.6,19.04,10.35,0,0.6184
0.7447198718399999,0.681241518318584,3.656499354955753,2.975257836637169,24.56,9.36,15.26,55.17,48.04,0,-8.17,11.32,13.73,0,0.6196
0.9658554824599997,-0.1710746044247787,4.461738096584072,4.63281270100885,43.03,9.64,24.96,56.18,38.66,0,0.27,7.04,22.06,0,0.6208
1.21910682331,0.2895737575221239,5.18333603559292,4.893762278070795,54.07,15.06,34.8,48.91,30.43,0,7.43,12.11,20.88,0,0.622
1.04188902739,-0.1531889490265488,5.803988455752213,5.957177404778761,59.86,36.18,46.26,55.92,16.98,0,26.76,11.01,12.72,0,0.6088
0.6886720844100003,2.328799175840708,6.246475891327436,3.917676715486726,48.29,37.24,42.64,92.32,22.23,0,29.54,7.39,6.1,0,0.5956
3.59719971393,1.081094785486726,7.070428666991148,5.989333881504425,71.55,41.61,56.28,54.27,8.42,0,35.55,17.38,22.37,0.1,0.5824
1.33819272925,0.6304068406194685,5.733638457610618,5.10323161699115,45.01,35.15,39.9,64.42,24.92,0,27,9.47,7.44,0.01,0.5692
1.56425302499,0.996945579557522,6.334333210353983,5.33738763079646,56.35,38.37,47.3,77.94,17.64,0,33.85,3.62,7.35,0.06,0.556
1.82087710016,3.067680174690266,6.810865077106196,3.743184902415929,60.13,50.04,54.36,99.18,9.91,0,-996,11.96,2.86,0.06,0.5428
5.77166436055,0.1243957356637174,6.877113429026552,6.752717693362832,69.44,45.5,60.48,64.18,7.53,0,37.52,26.35,19.17,1.05,0.5296
3.22292230526,-0.2889651607964606,6.671959799734514,6.960924960530975,53.38,38.82,45.7,51.71,18.9,0,30.71,17.96,15.34,0,0.5164
3.00908570622,-0.9020842884955755,7.471129707876107,8.373213996371682,53.73,31.58,42,48.43,22.35,0,25.73,11.84,24.01,0,0.5032
3.10151339113,0.2030308247787613,7.622057129734515,7.419026304955754,60.89,25.35,43.49,55.06,21.88,0,18.67,6.3,22.63,0,0.49
4.62431342744,-3.347975604424779,6.26067648159292,9.608652086017699,80.01,40.8,61.95,60.14,4.6,0,37.01,11.88,28.7,0,0.449
5.107890299999998,-2.551801061946903,7.804456134132747,10.35625719607964,81.48,57,69.44,65.05,0,4.24,-996,20.7,27.57,0,0.4404
1.710372966910001,0.5079075610619472,7.198736033628319,6.690828472566372,72.61,59.43,65.42,81.43,0,1.02,-996,8.63,10.07,0.17,0.4318
2.756202968649999,2.126783548672567,6.31768692663717,4.190903377964602,60.48,53.71,55.98,95.05,7.91,0,-996,10.09,5.22,2.47,0.4232
2.86320806736,-3.84710971858407,6.189112551504424,10.03622227008849,67.48,51.58,57.97,84.25,5.47,0,-996,4.13,21.01,0,0.4146
5.31139088379,-3.236416432646018,6.414980060628319,9.651396493274335,78.22,47.61,62.27,73.69,2.08,0,45.03,9.45,28.27,0,0.406
4.52172925691,1.368528996106195,5.930503951858407,4.561974955752213,86.86,58.51,72.88,71.67,0,7.69,-996,-996,30.17,0,0.258
4.19445723663,1.865876240707965,6.321287627522124,4.455411386814159,86.02,62.29,73.48,75.19,0,9.16,-996,-996,29.72,0,0.27725
3.166871400000001,2.921655663716813,6.733966869557523,3.812311205840708,82.2,65.59,73.5,78.11,0,8.89,-996,-996,19.44,0,0.2965
2.506955369739999,4.173586311504424,6.899180333097345,2.72559402159292,73.58,51.69,66.85,87.62,2.36,0,-996,-996,11.02,1.62,0.31575
3.92997304195,-0.6796779530973447,4.773454816460177,5.453132769557522,74.25,48.22,62.22,74.99,3.77,0,-996,-996,31.14,0,0.335
1.50122229773,2.965054111327435,5.144251753831858,2.179197642504425,77.7,54,63.24,93.05,0,0.85,-996,-996,5.87,2.59,0.322
6.428056171999999,2.008145238053098,6.032880227469026,4.024734989415931,74.71,59.79,65.77,69.84,0,2.25,-996,-996,27.03,3.23,0.309
2.61285599816,0.7818804557522127,5.616897594594691,4.835017138842478,84.33,48.36,68.57,82.25,0,1.34,-996,-996,20.82,0,0.296
2.61296500322,3.071418141424779,6.46258106540708,3.391162923982301,83.37,68.31,74.93,85.48,0,10.84,-996,-996,14.06,0.01,0.283
2.3868313308,3.020759737168142,6.679195338584071,3.65843560141593,83.28,64.31,73.87,87.06,0,8.8,-996,-996,15.11,0.73,0.27
3.843953684670001,0.8838035561946905,5.960143199469026,5.076339643274337,82.09,63.14,71.75,86.78,0,7.62,-996,-996,19.98,0.61,0.257
3.538301680920001,0.5814979725663716,5.838088136814163,5.256590164247786,80.96,63.99,72.28,84.55,0,7.47,-996,-996,21.48,0,0.244
3.6910333,1.970879288495575,6.267000777849558,4.296121489353982,82.87,68.9,75.38,79.96,0,10.88,-996,-996,23.9,0,0.231
3.31777451435,2.051088379646018,6.509751334168143,4.458662954522123,84.49,65.17,74.2,83.17,0,9.83,-996,-996,22.64,0.69,0.218
2.06636037815,2.044841511504425,5.248283679979647,3.203442168475221,71.49,56.86,64.07,90.58,0.82,0,-996,-996,11.73,0.09,0.205
4.342387876389999,0.4322341353982296,5.408712818761063,4.976478683362832,80.01,52.43,66.61,69.34,0,1.22,-996,-996,31.49,0,0.192
2.92306814401,-1.128355955278414,4.322037602862555,5.450393558140968,69.44,42.3,55.5,69.48,9.13,0,37.95,6.68,18.39,0,0.371
1.06680982652,-2.749760778362115,2.602534273065199,5.352295051427314,53.71,24.68,36.49,50.56,25.81,0,16.45,9.46,12.6,0,0.876
0.5644840237800001,-1.876444600948018,1.738208810664317,3.614653411612335,34.63,12.99,24.99,59.25,41.19,0,3.58,10.03,12.28,0,0.967
0.454653928,-0.761058897557709,2.141069644530397,2.902128542088106,51.28,13.14,30.1,57.08,32.79,0,3.61,6.85,10.08,0,0.9405
0.7022148947600002,-1.576339206652864,2.228326159250221,3.804665365903084,56.89,24.47,38.05,56.08,24.32,0,15.69,9.03,12.34,0,0.9139999999999999
0.9123082362999999,-1.92337500894185,2.387466192124229,4.31084120106608,69.4,26.53,46.21,36.27,17.03,0,21.44,8.95,12.61,0,0.8875
1.04170949265,-1.952286995529516,2.731527606496916,4.683814602026431,69.46,31.17,48.57,31.07,14.69,0,25.67,9.78,12.52,0,0.861
0.42786214325,-0.857624244930397,2.287366646162115,3.144990891092511,54.63,29.88,38.53,77.2,22.75,0,22.73,6.4,12.56,0.01,0.821
0.3901148345900001,0.04133316283612338,2.668749362333922,2.627416199497798,63.43,29.65,43.88,77.51,18.46,0,23.08,14.23,9.93,0,0.80075
0.48034081541,-0.6663155163462555,2.824076884543612,3.490392400889868,60.55,40.7,48.02,81.82,14.37,0,31.23,19.64,8.67,0.02,0.7805
0.39367011782,0.315695855925991,2.03817356790304,1.722477711977049,48.45,17.77,30.95,71.85,31.89,0,3.27,21.65,7.16,0,0.76025
0.3926150349500001,-1.448651416948018,1.120832034629075,2.569483451577093,32.43,11.97,21.37,50.64,42.8,0,-3.46,11.13,13.72,0,0.74
0.34599348859,-1.17923937970044,1.286610019929515,2.465849399629957,35.06,16.16,25.01,47.33,39.39,0,3.31,7.23,12.79,0,0.7197499999999999
0.4331465271100001,-0.7448371016590313,2.122271490818854,2.867108592477885,52.18,19.87,34.56,48.71,28.97,0,10.84,8.88,11.65,0,0.6995
0.3553131182700001,-1.154842640413216,1.619002597948018,2.773845238361234,38.76,14.61,26.55,58.7,38.31,0,-2.2,15.32,8.82,0,0.6792499999999999
0.12578729061,-1.03119073839119,0.6548278593885464,1.686018597779736,20.64,1.65,9.79,56.17,53.85,0,-12.54,10.35,13.9,0,0.6589999999999999
0.17620801466,-0.2640293109198237,1.063097591503084,1.327126902422908,35.92,-0.29,17.77,52.35,47.19,0,-11.08,8.1,13.97,0,0.6387499999999999
0.2635300255499999,0.03665947475418519,1.722126860278414,1.685467385524229,50.49,16.75,32.83,38.69,31.38,0,5.96,12.7,13.91,0,0.6184999999999999
0.2463276733700001,0.1699165106405285,2.177246941152423,2.007330430511895,60.17,25.77,42.18,52.82,22.03,0,15.58,15.84,13.46,0,0.59825
0.25060620994,0.4407446696035244,3.03976444337445,2.599019773770926,66.67,49.1,54.51,69.11,7.12,0,41.73,18.22,12.79,0,0.578
0.4896220449,0.6232256742766522,3.163298467844934,2.540072793568283,70.02,40.55,56.17,62.11,9.72,0,31.26,18.48,10.88,0,0.588
0.4329556999999999,-2.418349352962995,2.211754601283701,4.630103954246698,49.71,24.64,39.73,51.11,27.83,0,16.43,17.92,7.75,0,0.598
0.3937236063799999,-1.063998345021145,1.793975590776211,2.857973935797357,54.05,19.52,34.34,50.7,28.21,0,9.99,6.8,14.69,0,0.608
0.4308179679999999,-0.1958986145656387,2.173186310288987,2.369084924854627,60.91,19.6,38.9,49.64,24.75,0,11.81,7.75,14.33,0,0.618
0.3855736228500001,-1.019420827334802,1.941529426921586,2.960950254256388,59.63,25.73,41.12,59.31,22.32,0,12.59,15.1,-996,0,0.449
1.67754782122,0.00346471636123347,2.670261993277534,2.6667972769163,63.28,22.96,42.66,69.96,21.88,0,19.04,7.95,19.93,0,0.447
1.62902142892,-0.2852123916211452,2.499733031550662,2.784945423171806,66.2,25.65,46.69,60.37,19.08,0,21.48,9.49,20.68,0,0.4225
0.6114080412599999,1.147553749673128,3.040898358615859,1.893344608942732,55.74,41.03,49.68,93.86,16.61,0,34.23,11.31,2.6,0.03,0.398
1.66447909842,1.708522219649339,3.563982897605285,1.855460677955947,75.56,45.33,60.78,73.08,4.55,0,37.67,14.15,9.95,0.01,0.3735
1.9431331844,-1.909468966932158,2.486382226081057,4.395851193013217,58.89,33.31,45.43,57.29,18.9,0,23.85,14.2,20.84,0,0.349
1.96339491986,-1.351076316177093,2.753231369875771,4.104307686052863,67.05,28.17,48.17,56.78,17.39,0,21.74,11.44,21.17,0,0.3534
1.7359692,-0.528850308370044,3.547489941991189,4.076340250361235,70.41,42.72,56.38,70.02,8.43,0,37.5,16.06,17.57,0,0.3578
0.4197694669099998,2.387517016305727,4.066544319081938,1.679027302776212,62.91,56.03,59.19,87.24,5.53,0,-996,17.78,3.09,0,0.3622
2.06466565541,-1.035517742690748,3.76291101698326,4.798428759674008,63.73,31.22,52.96,44.21,17.52,0,24.85,17.5,-996,0,0.3666
2.11234030342,-1.379028960079296,3.129774051488988,4.508803011568282,61.32,28.5,43.9,36.52,20.09,0,20.49,16.85,21.77,0,0.371
1.34975927776,-3.582641944419383,2.424037758232599,6.006679702651982,52.68,25.63,37.57,50.61,25.84,0,16.4,8.6,21.84,0,0.3709
1.55700744357,-1.655957798088106,3.30406027493392,4.960018073022027,69.06,26.15,47.35,48.07,17.39,0,22.69,9.47,20.48,0,0.3708
1.78097819753,-2.165186385396475,3.890491244207048,6.055677629603524,72.91,44.07,56.58,46.27,6.51,0,38.96,10.79,20.15,0,0.3707
0.9132274230999999,-1.91164310886608,3.846951355503965,5.758594464370042,69.01,36.7,53.43,78.09,12.14,0,33.03,4.42,14.22,0,0.3706
1.68364260947,-3.017198457,3.32451181473304,6.34171027173304,54.91,33.37,46.3,53.52,20.86,0,26.9,18.18,22.07,0,0.3705
1.17962183798,-3.713756536918943,2.399415585407049,6.113172122325991,54.14,23.39,38,60.92,26.23,0,14.64,8.22,23.01,0,0.3704
1.20370784196,-2.664237100234362,2.695157035977092,5.359394136211453,57.27,23.6,40.1,53.2,24.56,0,17.58,6.48,21.52,0,0.3703
1.43247484411,-2.157291488053745,3.366707274166519,5.523998762220265,68.05,26.78,48.19,42.9,17.58,0,21.64,10.36,22.29,0,0.3702
1.7510437,-1.619888193832599,4.540847963233481,6.160736157066077,76.51,46.6,61.27,43.43,3.44,0,40.22,21.15,21.57,0,0.3701
2.16936348108,-0.5154704410281943,5.331332249976214,5.846802691004405,78.94,48.04,63.52,41.52,1.51,0,43.97,16.54,23.6,0,0.37
4.081618956119999,1.720861892770044,8.991656557263436,7.270794664493393,79.93,45.87,63.85,63.3,2.1,0,42.71,6.25,30.2,0,0.314
0.41782355482,0.1258096350925111,4.588196582933922,4.462386947841411,94.15,65.03,80.93,68.18,0,14.59,-996,9.66,30.04,0,0.162
2.536860971169001,-4.172470905726874,4.216967045841409,8.389437951568283,69.44,42.3,55.5,69.48,9.13,0,37.95,6.68,18.39,0,0.683
1.084403614555,-3.330578232158591,1.970534781674008,5.3011130138326,53.71,24.68,36.49,50.56,25.81,0,16.45,9.46,12.6,0,0.938
0.579730314972,-1.669320436123349,1.995546630370044,3.664867066493392,34.63,12.99,24.99,59.25,41.19,0,3.58,10.03,12.28,0,1.049
0.4580112745039999,-0.4327149338325991,2.23623238044053,2.668947314273127,51.28,13.14,30.1,57.08,32.79,0,3.61,6.85,10.08,0,1.0145
0.7720372847679997,-1.760170987665198,1.799064972951542,3.559235960616741,56.89,24.47,38.05,56.08,24.32,0,15.69,9.03,12.34,0,0.98
1.030768510705,-2.009124618502202,1.842793208563877,3.851917827066078,69.4,26.53,46.21,36.27,17.03,0,21.44,8.95,12.61,0,0.9455
1.096217262079,-1.191619022907489,2.643933971894274,3.835552994801762,69.46,31.17,48.57,31.07,14.69,0,25.67,9.78,12.52,0,0.911
0.3779828052309999,-0.8357869744493395,1.719467503057268,2.555254477506609,54.63,29.88,38.53,77.2,22.75,0,22.73,6.4,12.56,0.01,0.837
0.590756897082,-0.2390238872246696,2.117788506634362,2.356812393859031,63.43,29.65,43.88,77.51,18.46,0,23.08,14.23,9.93,0,0.8145
0.5384725816549999,-0.6447146352422908,2.44451844,3.089233075242291,60.55,40.7,48.02,81.82,14.37,0,31.23,19.64,8.67,0.02,0.7919999999999999
0.6935214084909997,0.6869577171806168,2.398081936630837,1.711124219450221,48.45,17.77,30.95,71.85,31.89,0,3.27,21.65,7.16,0,0.7695
0.4003539,-1.266723126872247,1.097832107418502,2.364555234290748,32.43,11.97,21.37,50.64,42.8,0,-3.46,11.13,13.72,0,0.747
0.3494656,-1.36827515814978,1.213604237259912,2.581879395409691,35.06,16.16,25.01,47.33,39.39,0,3.31,7.23,12.79,0,0.7244999999999999
0.4238066165699999,-0.6512424621145376,1.674633184493392,2.325875646607929,52.18,19.87,34.56,48.71,28.97,0,10.84,8.88,11.65,0,0.702
0.2973593802639999,-0.899551211629956,1.335752899057269,2.235304110687225,38.76,14.61,26.55,58.7,38.31,0,-2.2,15.32,8.82,0,0.6795
0.146085565928,-0.9230920858149783,0.8854112523964758,1.808503338211454,20.64,1.65,9.79,56.17,53.85,0,-12.54,10.35,13.9,0,0.6569999999999999
0.201178775574,-0.4164593568898681,0.9279709950925112,1.344430351982378,35.92,-0.29,17.77,52.35,47.19,0,-11.08,8.1,13.97,0,0.6345
0.2482219,0.1835714537444935,1.58515439661674,1.401582942872247,50.49,16.75,32.83,38.69,31.38,0,5.96,12.7,13.91,0,0.6119999999999999
0.2555093856829999,0.149584757709251,1.971440689480176,1.821855931770925,60.17,25.77,42.18,52.82,22.03,0,15.58,15.84,13.46,0,0.5894999999999999
0.3274769425219998,0.4156334801762114,2.617268876088106,2.201635395911894,66.67,49.1,54.51,69.11,7.12,0,41.73,18.22,12.79,0,0.567
0.5201594592850001,1.081283487224669,3.017822026281939,1.936538539057269,70.02,40.55,56.17,62.11,9.72,0,31.26,18.48,10.88,0,0.57875
0.3584636770899999,0.1262313515418503,1.895702138325992,1.769470786784141,49.71,24.64,39.73,51.11,27.83,0,16.43,17.92,7.75,0,0.5905
0.3869447773970001,-1.148423880528634,1.757640450845815,2.90606433137445,54.05,19.52,34.34,50.7,28.21,0,9.99,6.8,14.69,0,0.60225
0.4056917185460002,-0.0674560149779734,2.131256286951542,2.198712301929516,60.91,19.6,38.9,49.64,24.75,0,11.81,7.75,14.33,0,0.614
0.335889325428,-0.7918683700440529,1.615211667753304,2.407080037797357,59.63,25.73,41.12,59.31,22.32,0,12.59,15.1,-996,0,0.424
1.505766819582,-1.660767694889868,3.914072004052864,5.574839698942731,63.28,22.96,42.66,69.96,21.88,0,19.04,7.95,19.93,0,0.416
1.236253448166,-1.006094957709252,4.207667701321587,5.213762659030837,66.2,25.65,46.69,60.37,19.08,0,21.48,9.49,20.68,0,0.38525
0.186041655955,3.511966527753304,5.210266142378853,1.69829961462555,55.74,41.03,49.68,93.86,16.61,0,34.23,11.31,2.6,0.03,0.3545
1.12230758158,2.67755200969163,4.440838910637885,1.763286900946255,75.56,45.33,60.78,73.08,4.55,0,37.67,14.15,9.95,0.01,0.32375
1.234826920126,-1.282722851101322,2.027358740696035,3.310081591797357,58.89,33.31,45.43,57.29,18.9,0,23.85,14.2,20.84,0,0.293
1.425269646947,-0.7038698867841411,2.217778903348018,2.921648790132159,67.05,28.17,48.17,56.78,17.39,0,21.74,11.44,21.17,0,0.2962
1.210967929429,0.2966345841409694,2.322741510396476,2.026106926255507,70.41,42.72,56.38,70.02,8.43,0,37.5,16.06,17.57,0,0.2994
0.7582934357030001,3.487071814096916,3.548287741797357,0.06121592770044054,62.91,56.03,59.19,87.24,5.53,0,-996,17.78,3.09,0,0.3026
1.149207587589,0.5384813154185022,2.897595816533921,2.359114501115419,63.73,31.22,52.96,44.21,17.52,0,24.85,17.5,-996,0,0.3058
1.358900541138,-0.8453677591189426,2.13171263952423,2.977080398643172,61.32,28.5,43.9,36.52,20.09,0,20.49,16.85,21.77,0,0.309
1.320560371884,-0.8759230977092514,1.890491495082819,2.766414592792071,52.68,25.63,37.57,50.61,25.84,0,16.4,8.6,21.84,0,0.3091
1.111340314306,-1.023518659559472,2.069928991991894,3.093447651551366,69.06,26.15,47.35,48.07,17.39,0,22.69,9.47,20.48,0,0.3092
1.099733747926,0.2203082579735684,2.608498273638766,2.388190015665198,72.91,44.07,56.58,46.27,6.51,0,38.96,10.79,20.15,0,0.3093
1.112923765847,0.8639885719823788,2.764554942528635,1.900566370546256,69.01,36.7,53.43,78.09,12.14,0,33.03,4.42,14.22,0,0.3094
1.29305554153,-0.3514375903083702,2.51267182085022,2.864109411158591,54.91,33.37,46.3,53.52,20.86,0,26.9,18.18,22.07,0,0.3095
1.309985899287,0.08500635515418481,3.038064459145375,2.95305810399119,54.14,23.39,38,60.92,26.23,0,14.64,8.22,23.01,0,0.3096
1.044715201804,-0.07513657533039719,3.027193565471366,3.102330140801763,57.27,23.6,40.1,53.2,24.56,0,17.58,6.48,21.52,0,0.3097
1.237338590246,-0.8968742722466958,2.745408071894273,3.642282344140968,68.05,26.78,48.19,42.9,17.58,0,21.64,10.36,22.29,0,0.3098
1.177742689427,-0.4154726386784143,3.275786937330396,3.691259576008811,76.51,46.6,61.27,43.43,3.44,0,40.22,21.15,21.57,0,0.3099
1.218612175602,-0.03029859832599115,3.658972907497796,3.689271505823789,78.94,48.04,63.52,41.52,1.51,0,43.97,16.54,23.6,0,0.31
1.047805499051,-0.7312874090748896,2.717766497180617,3.449053906255507,79.93,45.87,63.85,63.3,2.1,0,42.71,6.25,30.2,0,0.306
0.8961887156039999,-0.3915620238766517,3.772189237797358,4.163751261674009,94.15,65.03,80.93,68.18,0,14.59,-996,9.66,30.04,0,0.141
0.8148918459999999,0.05413532017699112,2.063451503548673,2.009316183371681,77.59,39.56,58.55,50.61,6.42,0,34.7,12.1,19.17,0,0.119
0.6582117999999999,0.02674433628318598,2.19244719982301,2.165702863539824,77.76,48.06,62.25,52.63,2.09,0,41.83,17.46,18.28,0.2,0.12
3.91331465,1.727931998230089,2.444925062628318,0.7169930643982303,73.36,41.39,56.85,72.93,7.62,0,42.3,8.9,18.27,0.01,0.121
1.979769490000001,0.3151522146902653,2.515465945752213,2.200313731061946,83.86,41.23,61.93,61.88,2.46,0,38.76,12.47,16.98,0,0.122
1.61560972,-0.5411696225575223,2.085655716955753,2.626825339513274,69.73,37.16,54.25,39.22,11.56,0,31.35,11.98,18.47,0,0.123
0.8990139800000001,-0.3466444316814159,1.723013866991151,2.069658298672567,71.67,32.84,51.23,44.74,12.74,0,26.68,8.76,18.26,0,0.124
0.67812839,0.2657358565486725,1.955703878044247,1.689968021495575,77.45,44.39,60.49,47.77,4.08,0,38.94,12.76,17.22,0.29,0.129
3.508452999999999,1.554705496672567,3.048776321097345,1.494070824424779,53.06,37.91,44.27,93.26,19.52,0,28.28,18.94,1.86,0.75,0.134
2.07798588,-2.524680565486726,2.6575272939823,5.182207859469028,43.13,37.8,40.26,97.1,24.54,0,27.35,15.37,1.37,0.84,0.139
3.747066639999999,1.441120452292035,2.241263621620355,0.8001431693283186,65.84,37.12,49.28,67.71,13.52,0,30.72,6.91,17.29,0,0.144
4.034418000000001,1.426387432300885,1.685972961238938,0.2595855289380531,63.48,39.25,50.15,68.14,13.64,0,31.06,12.31,17.29,0,0.1376666666666667
2.0286189,-0.06819610061946904,0.9632185797345132,1.031414680353982,43.18,30.95,38.53,77.1,27.93,0,22.03,11.87,5.14,0,0.1313333333333333
1.205246863,-0.004817242035398194,1.207730631106195,1.212547873141593,35.46,26.05,32.12,91.82,34.25,0,17.85,11.91,3.13,0.31,0.125
1.56274385,0.3712818361061946,2.181057952444249,1.809776116338053,35.4,25.86,32.27,89.75,34.37,0,13.9,18.25,3.18,0.03,0.1186666666666667
2.266802569999999,-0.4542675546902655,1.433172666106195,1.887440220796461,49.01,20.12,32.14,61.72,30.43,0,9.63,7.57,17.29,0,0.1123333333333333
3.902149299999999,0.6478177731769912,1.62192697279646,0.974109199619469,61.45,28.95,43.08,52.27,19.8,0,20.11,11.38,16.92,0,0.106
1.20203548423,-2.004303185840708,1.54535978620354,3.549662972044249,64.13,32.57,45.41,56.38,16.65,0,25.03,16.8,12.69,0,0.856
0.3069401427699999,1.231216935379646,1.953845009689381,0.7226280743097347,54.61,22.2,34.7,44.08,26.6,0,13.02,8.45,11.36,0,0.653
3.01518874055,-1.005280728100886,10.4313976223416,11.43667835044248,70.39,38.83,53.87,63.12,10.39,0,33.6,6.18,25.53,0,0.602
4.427214672819999,5.351543299274335,5.958855768432743,0.607312469158407,71.17,46.85,59.15,70.87,5.99,0,45.81,10.78,28.15,0.01,0.148
3.77345486469,5.649315898372566,6.225949376227433,0.5766334778548673,75.11,42.93,59.84,69.66,5.98,0,41.04,4.89,28.07,0,0.1576666666666666
2.08170046237,5.773696204946018,6.964759569990266,1.191063365044248,66.72,49.28,58.57,86.99,7,0,47.37,5.79,8.76,0.08,0.1673333333333333
3.676120148249999,4.31874696302124,5.105453749534514,0.7867067865132745,70.39,45.96,57.35,77.28,6.82,0,42.29,11.84,16.7,0.01,0.177
2.896819053669999,3.297726555937167,4.536938532353097,1.239211976415929,73.72,43.22,58.82,66.51,6.53,0,38.67,8.42,29.67,0,0.1866666666666666
2.640519499999999,4.05709407079646,4.934112632362832,0.8770185615663719,86.99,50.74,70.39,60.47,0,3.86,-996,16.63,28.05,0,0.1963333333333333
1.98364672878,4.011457578849558,5.367840275867256,1.356382697017699,86.72,59.4,75.64,68.41,0,8.06,-996,9.15,28.48,0,0.206
2.13295475882,5.17196429162124,5.90826876720531,0.7363044755840708,90.36,67.82,78.57,67.27,0,14.09,-996,12.1,22.66,0,0.2156666666666666
1.92013331895,4.412511079646017,5.43768889380531,1.025177814159292,80.67,52.29,68.78,64.44,0,1.48,-996,11.01,29.19,0,0.2253333333333333
1.9639653258,4.909010539659291,6.192444493553097,1.283433953893806,87.04,49.5,69.41,56.75,0,3.27,48.98,5.67,24.52,0,0.235
1.799829673,-0.3701540078761061,2.922882576451328,3.293036584327434,74.7,41.59,57.63,77.47,6.86,0,41.84,4.26,14.43,0,0.259
1.956851651,-0.3807716615840706,3.098594148690265,3.479365810274336,77.52,47.73,60.27,83.58,2.37,0,45.36,8.77,13.89,0.01,0.2794
2.172735062000001,-0.4333282614159294,3.150478248053097,3.583806509469027,76.62,52.21,61.22,73.99,0.58,0,-996,11.84,13.64,0,0.2998
1.98375894,-0.1276798531858409,3.25942446991062,3.387104323096461,75.76,52.65,63.28,78.86,0.8,0,-996,18.08,13.46,0,0.3202
1.09008491,0.4534621805309731,3.359293524876107,2.905831344345132,70.32,59.65,64.61,83.88,0.01,0,-996,16.49,6.69,0,0.3406
1.487092344,-0.8815324619469027,2.521569459902655,3.403101921849558,64.65,34.59,49.51,74.07,15.38,0,30.71,9.39,13.59,0,0.361
1.413460018,-1.522781195575222,2.43855345281416,3.96133464838938,60.39,27.08,42.17,74.86,21.27,0,23.32,3.92,14.28,0,0.3744
1.756742883,-1.081936253628319,2.87304150520354,3.954977758831858,71.65,34.52,52.47,62.34,11.91,0,30.15,13.04,13.01,0,0.3878
1.186658216,-1.226690952212389,2.503594721946902,3.730285674159293,53.91,28.41,43.01,69.05,23.84,0,20.37,6.6,10.81,0,0.4012
2.249780868,-1.101531807079646,3.285402837530975,4.386934644610621,79.97,49.57,61.65,56.58,0.23,0,43.55,17.56,12.62,0.01,0.4146
1.468746787,-1.33969468778761,2.713491013539824,4.053185701327433,60.55,33.67,46.45,38.53,17.89,0,26.88,7.29,14.14,0,0.428
1.784106422,-1.779254379557522,2.928818362300885,4.708072741858408,70.52,33.84,50.06,45.97,12.82,0,26.62,7.38,13.59,0,0.436
1.94849045,-1.549222429380532,3.143966110884955,4.693188540265488,71.8,32.24,50.67,52.24,12.98,0,24.82,7.68,13.45,0,0.444
2.16833579,-1.39284612079646,3.467029843831859,4.85987596462832,72.34,45.19,58.26,42.44,6.23,0,38.94,20.06,12.93,0,0.452
1.825365,-1.704531791150442,3.861989267097345,5.56652105824779,73.76,56.53,64.08,64.12,0,0.15,-996,23.84,12.4,0,0.46
1.47053098,-2.010448947345133,3.779605687460176,5.790054634805311,71.8,56.97,62.42,73.15,0.62,0,-996,11.14,11.64,0,0.468
0.6539386719999998,1.56903237238938,3.139445148260178,1.570412775870797,57.11,46.16,51.44,90.11,13.37,0,40.93,8.46,1.97,0.01,0.4794
0.717947262,0.7362104790265486,2.868950208823009,2.132739729796461,47.89,28.07,41.72,92.9,27.02,0,22.93,9.93,3.09,0,0.4908
0.924063346,-1.225051502654868,2.834429467539824,4.05948097019469,52,29.78,44.43,88.42,24.11,0,26.46,11.37,4.57,0.01,0.5022
0.9479447850000001,-0.1953415019469025,3.010330154851327,3.205671656798231,61.34,40.7,52.93,93.38,13.98,0,31.41,17.66,2.44,0.35,0.5136000000000001
1.95204263,-1.495265404778761,2.641136516522125,4.136401921300886,57.02,34.69,43.43,64.1,19.14,0,25.77,9.96,12.89,0,0.525
2.099087260000001,-2.228214553327434,2.855149500743363,5.083364054070795,67.08,33.87,47.24,65.52,14.53,0,27.78,12.29,11.92,0,0.536
